plot_id,fold,matching,Ftype,Altitude
plot_05022,2.0,micmac,C,Élevé
plot_05023,2.0,micmac,D,Moyen
plot_05024,2.0,micmac,C,Moyen
plot_05025,2.0,micmac,D,Moyen
plot_05026,2.0,micmac,D,Moyen
plot_05027,2.0,micmac,C,Moyen
plot_05028,2.0,micmac,D,Moyen
plot_05029,2.0,micmac,D,Élevé
plot_05030,2.0,micmac,D,Moyen
plot_05031,2.0,micmac,D,Moyen
plot_05032,2.0,micmac,D,Moyen
plot_05033,2.0,micmac,D,Moyen
plot_05034,2.0,micmac,D,Moyen
plot_05035,2.0,micmac,C,Élevé
plot_05036,2.0,micmac,D,Moyen
plot_05037,2.0,micmac,D,Moyen
plot_05038,2.0,micmac,C,Moyen
plot_05039,2.0,micmac,D,Moyen
plot_05040,2.0,micmac,D,Moyen
plot_05041,2.0,micmac,D,Moyen
plot_05042,2.0,micmac,M,Moyen
plot_05043,2.0,micmac,C,Moyen
plot_05044,2.0,micmac,M,Moyen
plot_05045,2.0,micmac,D,Moyen
plot_05046,2.0,micmac,D,Moyen
plot_05047,2.0,micmac,D,Moyen
plot_05048,2.0,micmac,D,Moyen
plot_05049,2.0,micmac,C,Moyen
plot_05050,2.0,micmac,D,Moyen
plot_05051,2.0,micmac,D,Élevé
plot_05052,2.0,micmac,C,Élevé
plot_05053,2.0,micmac,C,Élevé
plot_05069,2.0,micmac,D,Moyen
plot_05185,1.0,micmac,D,Faible
plot_05186,1.0,micmac,D,Faible
plot_05187,1.0,micmac,D,Faible
plot_05188,1.0,micmac,D,Faible
plot_05189,1.0,micmac,D,Faible
plot_05190,1.0,micmac,D,Faible
plot_05191,1.0,micmac,D,Moyen
plot_05192,1.0,micmac,D,Moyen
plot_05193,1.0,micmac,D,Faible
plot_05194,1.0,micmac,D,Faible
plot_05195,1.0,micmac,D,Moyen
plot_05196,1.0,micmac,D,Faible
plot_05197,1.0,micmac,D,Moyen
plot_05198,1.0,micmac,D,Faible
plot_05199,1.0,micmac,M,Faible
plot_05200,1.0,micmac,D,Moyen
plot_05201,1.0,micmac,D,Moyen
plot_05202,1.0,micmac,D,Moyen
plot_05203,1.0,micmac,D,Faible
plot_05204,1.0,micmac,D,Moyen
plot_05205,1.0,micmac,D,Moyen
plot_05206,1.0,micmac,D,Faible
plot_05207,1.0,micmac,D,Faible
plot_05208,1.0,micmac,D,Faible
plot_05209,1.0,micmac,D,Faible
plot_05210,1.0,micmac,M,Faible
plot_05211,1.0,micmac,D,Moyen
plot_05212,1.0,micmac,D,Moyen
plot_05213,1.0,micmac,D,Moyen
plot_05214,1.0,micmac,D,Moyen
plot_05215,1.0,micmac,D,Moyen
plot_05216,1.0,micmac,D,Moyen
plot_05217,1.0,micmac,D,Moyen
plot_05218,1.0,micmac,D,Moyen
plot_05219,1.0,micmac,M,Faible
plot_05220,1.0,micmac,C,Moyen
plot_05221,1.0,micmac,D,Faible
plot_05222,1.0,micmac,D,Moyen
plot_05223,1.0,micmac,D,Moyen
plot_05224,1.0,micmac,D,Moyen
plot_05225,1.0,micmac,D,Moyen
plot_05226,1.0,micmac,D,Faible
plot_05227,1.0,micmac,D,Moyen
plot_05228,1.0,micmac,D,Moyen
plot_05229,1.0,micmac,D,Moyen
plot_05230,1.0,micmac,D,Moyen
plot_05231,1.0,micmac,D,Faible
plot_05232,1.0,micmac,D,Faible
plot_05233,1.0,micmac,C,Moyen
plot_05234,1.0,micmac,D,Faible
plot_05235,1.0,micmac,D,Faible
plot_05236,2.0,micmac,D,Moyen
plot_05237,1.0,micmac,D,Moyen
plot_05238,1.0,micmac,D,Faible
plot_05239,2.0,micmac,C,Faible
plot_05240,1.0,micmac,D,Faible
plot_05241,2.0,micmac,D,Faible
plot_05242,2.0,micmac,M,Faible
plot_05243,2.0,micmac,D,Faible
plot_05244,2.0,micmac,D,Moyen
plot_05245,2.0,micmac,M,Faible
plot_05246,2.0,micmac,D,Faible
plot_05247,2.0,micmac,D,Moyen
plot_05248,2.0,micmac,D,Moyen
plot_05249,2.0,micmac,D,Faible
plot_05250,2.0,micmac,D,Faible
plot_05251,2.0,micmac,D,Moyen
plot_05252,2.0,micmac,D,Moyen
plot_05253,2.0,micmac,D,Moyen
plot_05254,2.0,micmac,D,Moyen
plot_05255,2.0,micmac,M,Faible
plot_05256,2.0,micmac,D,Moyen
plot_05257,2.0,micmac,D,Moyen
plot_05258,2.0,micmac,C,Moyen
plot_05259,2.0,micmac,D,Faible
plot_05260,2.0,micmac,D,Moyen
plot_05261,2.0,micmac,D,Faible
plot_05262,2.0,micmac,D,Moyen
plot_05263,2.0,micmac,D,Moyen
plot_05264,3.0,micmac,D,Moyen
plot_05265,2.0,micmac,D,Faible
plot_05266,2.0,micmac,D,Moyen
plot_05267,2.0,micmac,D,Moyen
plot_05268,2.0,micmac,D,Moyen
plot_05269,2.0,micmac,D,Moyen
plot_05270,2.0,micmac,D,Moyen
plot_05271,2.0,micmac,D,Moyen
plot_05272,2.0,micmac,C,Moyen
plot_05273,2.0,micmac,M,Moyen
plot_05274,3.0,micmac,D,Moyen
plot_05275,2.0,micmac,D,Moyen
plot_05276,2.0,micmac,D,Moyen
plot_05277,2.0,micmac,D,Faible
plot_05278,3.0,micmac,D,Moyen
plot_05279,2.0,micmac,D,Moyen
plot_05280,2.0,micmac,D,Moyen
plot_05281,2.0,micmac,D,Moyen
plot_05282,2.0,micmac,D,Moyen
plot_05283,2.0,micmac,D,Moyen
plot_05284,2.0,micmac,D,Moyen
plot_05285,2.0,micmac,D,Moyen
plot_05287,3.0,micmac,D,Élevé
plot_05288,3.0,micmac,M,Élevé
plot_05289,3.0,micmac,D,Élevé
plot_05290,2.0,micmac,D,Moyen
plot_05291,3.0,micmac,C,Élevé
plot_05292,2.0,micmac,D,Moyen
plot_05293,1.0,micmac,D,Faible
plot_05294,1.0,micmac,D,Faible
plot_05295,1.0,micmac,M,Faible
plot_05296,1.0,micmac,D,Faible
plot_05297,1.0,micmac,D,Faible
plot_05298,1.0,micmac,D,Faible
plot_05299,1.0,micmac,D,Faible
plot_05300,1.0,micmac,D,Faible
plot_05301,1.0,micmac,D,Faible
plot_05302,1.0,micmac,M,Faible
plot_05303,1.0,micmac,D,Faible
plot_05304,1.0,micmac,D,Faible
plot_05305,1.0,micmac,D,Faible
plot_05306,1.0,micmac,D,Faible
plot_05307,1.0,micmac,D,Faible
plot_05308,1.0,micmac,D,Faible
plot_05309,1.0,micmac,C,Faible
plot_05310,1.0,micmac,D,Faible
plot_05311,1.0,micmac,D,Faible
plot_05312,1.0,micmac,D,Faible
plot_05313,1.0,micmac,D,Faible
plot_05314,1.0,micmac,D,Faible
plot_05315,1.0,micmac,D,Faible
plot_05316,1.0,micmac,D,Faible
plot_05317,1.0,micmac,D,Faible
plot_05318,1.0,micmac,D,Faible
plot_05319,1.0,micmac,D,Faible
plot_05320,1.0,micmac,D,Faible
plot_05321,2.0,micmac,D,Faible
plot_05322,2.0,micmac,D,Faible
plot_05323,2.0,micmac,D,Faible
plot_05324,2.0,micmac,D,Moyen
plot_05325,2.0,micmac,D,Moyen
plot_05326,2.0,micmac,D,Moyen
plot_05327,2.0,micmac,M,Moyen
plot_05328,2.0,micmac,D,Moyen
plot_05329,2.0,micmac,M,Moyen
plot_05330,2.0,micmac,M,Moyen
plot_05331,2.0,micmac,D,Moyen
plot_05332,2.0,micmac,D,Moyen
plot_05333,2.0,micmac,D,Moyen
plot_05334,2.0,micmac,D,Moyen
plot_05335,2.0,micmac,D,Moyen
plot_05336,2.0,micmac,D,Moyen
plot_05337,2.0,micmac,D,Moyen
plot_05338,3.0,micmac,D,Élevé
plot_05339,3.0,micmac,D,Élevé
plot_05340,3.0,micmac,D,Moyen
plot_05341,2.0,micmac,D,Moyen
plot_05342,3.0,micmac,D,Élevé
plot_05343,3.0,micmac,M,Moyen
plot_05344,3.0,micmac,D,Élevé
plot_05345,3.0,micmac,D,Élevé
plot_05346,3.0,micmac,D,Moyen
plot_05347,3.0,micmac,D,Moyen
plot_05348,3.0,micmac,D,Élevé
plot_05349,3.0,micmac,D,Élevé
plot_05350,3.0,micmac,C,Moyen
plot_05351,3.0,micmac,D,Élevé
plot_05352,3.0,micmac,C,Élevé
plot_05353,3.0,micmac,D,Élevé
plot_05354,3.0,micmac,D,Moyen
plot_05355,3.0,micmac,M,Élevé
plot_05356,3.0,micmac,D,Élevé
plot_05357,3.0,micmac,C,Élevé
plot_05358,3.0,micmac,C,Élevé
plot_05359,3.0,micmac,D,Élevé
plot_05360,3.0,micmac,D,Élevé
plot_05361,3.0,micmac,D,Élevé
plot_05362,3.0,micmac,C,Élevé
plot_05363,3.0,micmac,M,Élevé
plot_05364,3.0,micmac,D,Élevé
plot_05365,3.0,micmac,D,Élevé
plot_05366,3.0,micmac,C,Élevé
plot_05367,3.0,micmac,D,Élevé
plot_05368,3.0,micmac,D,Élevé
plot_05369,3.0,micmac,M,Élevé
plot_05370,3.0,micmac,C,Élevé
plot_05371,3.0,micmac,D,Élevé
plot_05372,3.0,micmac,C,Élevé
plot_05373,3.0,micmac,D,Élevé
plot_05374,3.0,micmac,D,Élevé
plot_05375,3.0,micmac,C,Élevé
plot_05376,3.0,micmac,M,Élevé
plot_05377,3.0,micmac,D,Moyen
plot_05378,3.0,micmac,C,Élevé
plot_05379,2.0,micmac,D,Élevé
plot_05380,3.0,micmac,C,Élevé
plot_05381,3.0,micmac,D,Élevé
plot_05382,3.0,micmac,M,Élevé
plot_05383,3.0,micmac,D,Élevé
plot_05384,3.0,micmac,D,Élevé
plot_05385,3.0,micmac,D,Élevé
plot_05386,3.0,micmac,D,Moyen
plot_05387,3.0,micmac,D,Moyen
plot_05388,3.0,micmac,M,Élevé
plot_05389,3.0,micmac,C,Élevé
plot_05390,3.0,micmac,D,Élevé
plot_05391,3.0,micmac,D,Élevé
plot_05392,2.0,micmac,M,Moyen
plot_05393,3.0,micmac,M,Élevé
plot_05394,3.0,micmac,M,Élevé
plot_05396,3.0,micmac,D,Élevé
plot_05397,3.0,micmac,C,Élevé
plot_05398,3.0,micmac,D,Élevé
plot_05399,3.0,micmac,M,Élevé
plot_05400,2.0,micmac,D,Élevé
plot_05401,2.0,micmac,C,Moyen
plot_05402,2.0,micmac,D,Moyen
plot_05403,2.0,micmac,D,Moyen
plot_05404,3.0,micmac,D,Moyen
plot_05405,2.0,micmac,D,Élevé
plot_05406,3.0,micmac,D,Moyen
plot_05410,1.0,micmac,D,Faible
plot_05423,1.0,micmac,D,Faible
plot_05473,2.0,micmac,D,Moyen
plot_05474,2.0,micmac,D,Moyen
plot_05475,2.0,micmac,D,Moyen
plot_05476,1.0,micmac,D,Moyen
plot_05477,1.0,micmac,D,Moyen
plot_05478,1.0,micmac,D,Moyen
plot_05479,2.0,micmac,D,Moyen
plot_05480,1.0,micmac,D,Moyen
plot_05481,2.0,micmac,C,Moyen
plot_05482,2.0,micmac,D,Moyen
plot_05483,1.0,micmac,D,Moyen
plot_05484,2.0,micmac,D,Moyen
plot_05485,2.0,micmac,D,Moyen
plot_05486,1.0,micmac,C,Moyen
plot_05487,1.0,micmac,D,Moyen
plot_05488,1.0,micmac,D,Moyen
plot_05489,1.0,micmac,D,Moyen
plot_05490,1.0,micmac,D,Moyen
plot_05491,1.0,micmac,D,Moyen
plot_05492,2.0,micmac,C,Élevé
plot_05493,1.0,micmac,D,Moyen
plot_05494,2.0,micmac,D,Élevé
plot_05495,2.0,micmac,D,Moyen
plot_05496,2.0,micmac,D,Moyen
plot_05497,2.0,micmac,D,Moyen
plot_05498,2.0,micmac,D,Moyen
plot_05499,2.0,micmac,D,Moyen
plot_05500,2.0,micmac,D,Moyen
plot_05501,2.0,micmac,D,Moyen
plot_05502,2.0,micmac,D,Moyen
plot_05503,2.0,micmac,D,Moyen
plot_05504,2.0,micmac,D,Moyen
plot_05505,2.0,micmac,D,Moyen
plot_05506,2.0,micmac,D,Moyen
plot_05507,2.0,micmac,C,Moyen
plot_05508,2.0,micmac,D,Moyen
plot_05509,2.0,micmac,D,Moyen
plot_05510,2.0,micmac,D,Moyen
plot_05511,2.0,micmac,D,Moyen
plot_05512,2.0,micmac,D,Moyen
plot_05513,2.0,micmac,D,Moyen
plot_05514,3.0,micmac,D,Moyen
plot_05515,3.0,micmac,D,Moyen
plot_05516,3.0,micmac,C,Moyen
plot_05517,3.0,micmac,D,Moyen
plot_05518,3.0,micmac,C,Élevé
plot_05519,2.0,micmac,D,Moyen
plot_05520,3.0,micmac,C,Élevé
plot_05521,3.0,micmac,C,Élevé
plot_05522,2.0,micmac,D,Moyen
plot_05523,2.0,micmac,D,Moyen
plot_05524,3.0,micmac,C,Élevé
plot_05525,2.0,micmac,D,Élevé
plot_05526,2.0,micmac,D,Élevé
plot_05527,2.0,micmac,D,Élevé
plot_05528,2.0,micmac,D,Élevé
plot_05529,2.0,micmac,C,Élevé
plot_05530,3.0,micmac,D,Élevé
plot_05531,3.0,micmac,C,Élevé
plot_05532,3.0,micmac,D,Élevé
plot_05533,2.0,micmac,D,Élevé
plot_05534,2.0,micmac,D,Élevé
plot_05535,2.0,micmac,C,Élevé
plot_05536,3.0,micmac,D,Élevé
plot_05537,3.0,micmac,C,Élevé
plot_05538,3.0,micmac,D,Élevé
plot_05539,2.0,micmac,C,Élevé
plot_05540,2.0,micmac,C,Moyen
plot_05541,3.0,micmac,D,Élevé
plot_05542,3.0,micmac,D,Élevé
plot_05543,3.0,micmac,M,Élevé
plot_05544,3.0,micmac,D,Élevé
plot_05545,2.0,micmac,M,Moyen
plot_05546,2.0,micmac,C,Élevé
plot_05547,2.0,micmac,D,Moyen
plot_05548,3.0,micmac,M,Élevé
plot_05549,3.0,micmac,M,Élevé
plot_05550,3.0,micmac,D,Élevé
plot_05551,2.0,micmac,D,Élevé
plot_05552,2.0,micmac,D,Élevé
plot_05553,2.0,micmac,D,Moyen
plot_05554,2.0,micmac,D,Moyen
plot_05555,3.0,micmac,M,Élevé
plot_05556,3.0,micmac,M,Élevé
plot_05557,3.0,micmac,C,Élevé
plot_05558,3.0,micmac,D,Élevé
plot_05559,2.0,micmac,D,Élevé
plot_05560,2.0,micmac,M,Élevé
plot_05561,2.0,micmac,D,Moyen
plot_05562,3.0,micmac,M,Élevé
plot_05563,3.0,micmac,D,Élevé
plot_05564,3.0,micmac,D,Élevé
plot_05565,2.0,micmac,C,Élevé
plot_05566,2.0,micmac,D,Élevé
plot_05567,3.0,micmac,C,Élevé
plot_05568,3.0,micmac,C,Élevé
plot_05569,3.0,micmac,D,Élevé
plot_05570,3.0,micmac,M,Élevé
plot_05571,3.0,micmac,C,Élevé
plot_05572,3.0,micmac,D,Élevé
plot_05573,3.0,micmac,C,Élevé
plot_05574,3.0,micmac,M,Élevé
plot_05575,3.0,micmac,C,Élevé
plot_05576,3.0,micmac,C,Élevé
plot_05577,3.0,micmac,D,Élevé
plot_05578,3.0,micmac,M,Élevé
plot_05579,3.0,micmac,C,Élevé
plot_05580,3.0,micmac,C,Élevé
plot_05581,3.0,micmac,C,Élevé
plot_05582,3.0,micmac,C,Élevé
plot_05583,3.0,micmac,M,Élevé
plot_05584,3.0,micmac,C,Élevé
plot_05585,3.0,micmac,C,Élevé
plot_05586,3.0,micmac,C,Élevé
plot_05587,3.0,micmac,C,Élevé
plot_05588,3.0,micmac,C,Élevé
plot_05589,3.0,micmac,C,Élevé
plot_05590,3.0,micmac,D,Élevé
plot_05591,3.0,micmac,D,Élevé
plot_05592,3.0,micmac,C,Élevé
plot_05593,3.0,micmac,M,Élevé
plot_05594,3.0,micmac,C,Élevé
plot_05595,3.0,micmac,C,Élevé
plot_05596,3.0,micmac,D,Élevé
plot_05597,3.0,micmac,D,Élevé
plot_05598,3.0,micmac,C,Élevé
plot_05598,3.0,micmac,C,Élevé
plot_05598,3.0,micmac,C,Élevé
plot_05598,3.0,micmac,C,Élevé
plot_05599,3.0,micmac,C,Élevé
plot_05600,3.0,micmac,D,Élevé
plot_05601,3.0,micmac,M,Élevé
plot_05602,3.0,micmac,M,Élevé
plot_05603,3.0,micmac,C,Élevé
plot_05604,3.0,micmac,C,Élevé
plot_05605,3.0,micmac,C,Élevé
plot_05606,3.0,micmac,C,Élevé
plot_05607,3.0,micmac,C,Élevé
plot_05608,3.0,micmac,C,Élevé
plot_05609,3.0,micmac,C,Élevé
plot_05610,3.0,micmac,M,Élevé
plot_05611,3.0,micmac,C,Élevé
plot_05612,3.0,micmac,D,Élevé
plot_05613,3.0,micmac,D,Moyen
plot_05614,3.0,micmac,C,Élevé
plot_05615,3.0,micmac,C,Élevé
plot_05616,3.0,micmac,C,Élevé
plot_05617,3.0,micmac,C,Élevé
plot_05618,3.0,micmac,C,Élevé
plot_05619,3.0,micmac,C,Élevé
plot_05620,3.0,micmac,C,Élevé
plot_05621,3.0,micmac,C,Élevé
plot_05622,3.0,micmac,C,Élevé
plot_05623,3.0,micmac,C,Élevé
plot_05624,3.0,micmac,C,Élevé
plot_05625,3.0,micmac,C,Élevé
plot_05626,3.0,micmac,C,Élevé
plot_05627,3.0,micmac,M,Élevé
plot_05628,3.0,micmac,C,Élevé
plot_05629,3.0,micmac,C,Élevé
plot_05629,3.0,micmac,C,Élevé
plot_05629,3.0,micmac,C,Élevé
plot_05629,3.0,micmac,C,Élevé
plot_05630,3.0,micmac,C,Élevé
plot_05630,3.0,micmac,C,Élevé
plot_05630,3.0,micmac,C,Élevé
plot_05630,3.0,micmac,C,Élevé
plot_05631,3.0,micmac,C,Élevé
plot_05631,3.0,micmac,C,Élevé
plot_05631,3.0,micmac,C,Élevé
plot_05631,3.0,micmac,C,Élevé
plot_05632,3.0,micmac,M,Élevé
plot_05632,3.0,micmac,M,Élevé
plot_05632,3.0,micmac,M,Élevé
plot_05632,3.0,micmac,M,Élevé
plot_05633,3.0,micmac,D,Élevé
plot_05633,3.0,micmac,D,Élevé
plot_05633,3.0,micmac,D,Élevé
plot_05633,3.0,micmac,D,Élevé
plot_05634,3.0,micmac,C,Élevé
plot_05634,3.0,micmac,C,Élevé
plot_05634,3.0,micmac,C,Élevé
plot_05634,3.0,micmac,C,Élevé
plot_05635,3.0,micmac,D,Élevé
plot_05635,3.0,micmac,D,Élevé
plot_05635,3.0,micmac,D,Élevé
plot_05635,3.0,micmac,D,Élevé
plot_05636,3.0,micmac,D,Élevé
plot_05636,3.0,micmac,D,Élevé
plot_05636,3.0,micmac,D,Élevé
plot_05636,3.0,micmac,D,Élevé
plot_05637,3.0,micmac,D,Élevé
plot_05637,3.0,micmac,D,Élevé
plot_05637,3.0,micmac,D,Élevé
plot_05637,3.0,micmac,D,Élevé
plot_05638,3.0,micmac,C,Élevé
plot_05638,3.0,micmac,C,Élevé
plot_05638,3.0,micmac,C,Élevé
plot_05638,3.0,micmac,C,Élevé
plot_05639,3.0,micmac,C,Élevé
plot_05639,3.0,micmac,C,Élevé
plot_05639,3.0,micmac,C,Élevé
plot_05639,3.0,micmac,C,Élevé
plot_05640,3.0,micmac,C,Élevé
plot_05640,3.0,micmac,C,Élevé
plot_05640,3.0,micmac,C,Élevé
plot_05640,3.0,micmac,C,Élevé
plot_05641,3.0,micmac,D,Élevé
plot_05641,3.0,micmac,D,Élevé
plot_05641,3.0,micmac,D,Élevé
plot_05641,3.0,micmac,D,Élevé
plot_05642,3.0,micmac,C,Élevé
plot_05642,3.0,micmac,C,Élevé
plot_05642,3.0,micmac,C,Élevé
plot_05642,3.0,micmac,C,Élevé
plot_05643,3.0,micmac,D,Élevé
plot_05643,3.0,micmac,D,Élevé
plot_05643,3.0,micmac,D,Élevé
plot_05643,3.0,micmac,D,Élevé
plot_05644,3.0,micmac,D,Élevé
plot_05644,3.0,micmac,D,Élevé
plot_05644,3.0,micmac,D,Élevé
plot_05644,3.0,micmac,D,Élevé
plot_05645,3.0,micmac,M,Élevé
plot_05645,3.0,micmac,M,Élevé
plot_05645,3.0,micmac,M,Élevé
plot_05645,3.0,micmac,M,Élevé
plot_05646,3.0,micmac,M,Élevé
plot_05646,3.0,micmac,M,Élevé
plot_05646,3.0,micmac,M,Élevé
plot_05646,3.0,micmac,M,Élevé
plot_05647,3.0,micmac,D,Élevé
plot_05647,3.0,micmac,D,Élevé
plot_05647,3.0,micmac,D,Élevé
plot_05647,3.0,micmac,D,Élevé
plot_05648,3.0,micmac,D,Moyen
plot_05648,3.0,micmac,D,Moyen
plot_05648,3.0,micmac,D,Moyen
plot_05648,3.0,micmac,D,Moyen
plot_05649,3.0,micmac,C,Élevé
plot_05649,3.0,micmac,C,Élevé
plot_05649,3.0,micmac,C,Élevé
plot_05649,3.0,micmac,C,Élevé
plot_05650,3.0,micmac,C,Élevé
plot_05650,3.0,micmac,C,Élevé
plot_05650,3.0,micmac,C,Élevé
plot_05650,3.0,micmac,C,Élevé
plot_05651,3.0,micmac,C,Élevé
plot_05651,3.0,micmac,C,Élevé
plot_05651,3.0,micmac,C,Élevé
plot_05651,3.0,micmac,C,Élevé
plot_05652,3.0,micmac,C,Élevé
plot_05652,3.0,micmac,C,Élevé
plot_05652,3.0,micmac,C,Élevé
plot_05652,3.0,micmac,C,Élevé
plot_05653,3.0,micmac,C,Élevé
plot_05653,3.0,micmac,C,Élevé
plot_05653,3.0,micmac,C,Élevé
plot_05653,3.0,micmac,C,Élevé
plot_05654,3.0,micmac,D,Élevé
plot_05654,3.0,micmac,D,Élevé
plot_05654,3.0,micmac,D,Élevé
plot_05654,3.0,micmac,D,Élevé
plot_05655,3.0,micmac,D,Élevé
plot_05655,3.0,micmac,D,Élevé
plot_05655,3.0,micmac,D,Élevé
plot_05655,3.0,micmac,D,Élevé
plot_05656,3.0,micmac,D,Moyen
plot_05656,3.0,micmac,D,Moyen
plot_05656,3.0,micmac,D,Moyen
plot_05656,3.0,micmac,D,Moyen
plot_05657,3.0,micmac,C,Moyen
plot_05657,3.0,micmac,C,Moyen
plot_05657,3.0,micmac,C,Moyen
plot_05657,3.0,micmac,C,Moyen
plot_05658,3.0,micmac,C,Élevé
plot_05658,3.0,micmac,C,Élevé
plot_05658,3.0,micmac,C,Élevé
plot_05658,3.0,micmac,C,Élevé
plot_05659,3.0,micmac,C,Élevé
plot_05659,3.0,micmac,C,Élevé
plot_05659,3.0,micmac,C,Élevé
plot_05659,3.0,micmac,C,Élevé
plot_05660,3.0,micmac,D,Élevé
plot_05660,3.0,micmac,D,Élevé
plot_05660,3.0,micmac,D,Élevé
plot_05660,3.0,micmac,D,Élevé
plot_05661,3.0,micmac,D,Moyen
plot_05661,3.0,micmac,D,Moyen
plot_05661,3.0,micmac,D,Moyen
plot_05661,3.0,micmac,D,Moyen
plot_05662,3.0,micmac,C,Faible
plot_05662,3.0,micmac,C,Faible
plot_05662,3.0,micmac,C,Faible
plot_05662,3.0,micmac,C,Faible
plot_05663,3.0,micmac,D,Élevé
plot_05663,3.0,micmac,D,Élevé
plot_05663,3.0,micmac,D,Élevé
plot_05663,3.0,micmac,D,Élevé
plot_05664,3.0,micmac,M,Moyen
plot_05664,3.0,micmac,M,Moyen
plot_05664,3.0,micmac,M,Moyen
plot_05664,3.0,micmac,M,Moyen
plot_05665,3.0,micmac,D,Moyen
plot_05665,3.0,micmac,D,Moyen
plot_05665,3.0,micmac,D,Moyen
plot_05665,3.0,micmac,D,Moyen
plot_05666,3.0,micmac,D,Faible
plot_05666,3.0,micmac,D,Faible
plot_05666,3.0,micmac,D,Faible
plot_05666,3.0,micmac,D,Faible
plot_05667,3.0,micmac,C,Élevé
plot_05667,3.0,micmac,C,Élevé
plot_05667,3.0,micmac,C,Élevé
plot_05667,3.0,micmac,C,Élevé
plot_05668,3.0,micmac,M,Élevé
plot_05668,3.0,micmac,M,Élevé
plot_05668,3.0,micmac,M,Élevé
plot_05668,3.0,micmac,M,Élevé
plot_05669,3.0,micmac,D,Élevé
plot_05669,3.0,micmac,D,Élevé
plot_05669,3.0,micmac,D,Élevé
plot_05669,3.0,micmac,D,Élevé
plot_05670,3.0,micmac,D,Élevé
plot_05670,3.0,micmac,D,Élevé
plot_05670,3.0,micmac,D,Élevé
plot_05670,3.0,micmac,D,Élevé
plot_05671,3.0,micmac,C,Élevé
plot_05671,3.0,micmac,C,Élevé
plot_05671,3.0,micmac,C,Élevé
plot_05671,3.0,micmac,C,Élevé
plot_05672,3.0,micmac,C,Moyen
plot_05672,3.0,micmac,C,Moyen
plot_05672,3.0,micmac,C,Moyen
plot_05672,3.0,micmac,C,Moyen
plot_05673,3.0,micmac,M,Élevé
plot_05673,3.0,micmac,M,Élevé
plot_05673,3.0,micmac,M,Élevé
plot_05673,3.0,micmac,M,Élevé
plot_05674,3.0,micmac,D,Élevé
plot_05674,3.0,micmac,D,Élevé
plot_05674,3.0,micmac,D,Élevé
plot_05674,3.0,micmac,D,Élevé
plot_05675,3.0,micmac,D,Élevé
plot_05675,3.0,micmac,D,Élevé
plot_05675,3.0,micmac,D,Élevé
plot_05675,3.0,micmac,D,Élevé
plot_05676,3.0,micmac,D,Élevé
plot_05676,3.0,micmac,D,Élevé
plot_05676,3.0,micmac,D,Élevé
plot_05676,3.0,micmac,D,Élevé
plot_05677,2.0,micmac,C,Élevé
plot_05678,2.0,micmac,M,Élevé
plot_05679,2.0,micmac,M,Élevé
plot_05680,2.0,micmac,C,Élevé
plot_05681,2.0,micmac,D,Élevé
plot_05682,2.0,micmac,D,Élevé
plot_05683,2.0,micmac,M,Élevé
plot_05684,2.0,micmac,D,Élevé
plot_05685,2.0,micmac,D,Élevé
plot_05686,2.0,micmac,D,Élevé
plot_05687,3.0,micmac,C,Élevé
plot_05688,2.0,micmac,C,Élevé
plot_05689,2.0,micmac,D,Élevé
plot_05690,3.0,micmac,M,Élevé
plot_05691,2.0,micmac,D,Élevé
plot_05692,2.0,micmac,D,Élevé
plot_05693,3.0,micmac,D,Élevé
plot_05694,3.0,micmac,C,Élevé
plot_05695,3.0,micmac,C,Élevé
plot_05696,3.0,micmac,C,Élevé
plot_05697,3.0,micmac,M,Élevé
plot_05698,3.0,micmac,D,Élevé
plot_05699,3.0,micmac,M,Élevé
plot_05700,3.0,micmac,M,Élevé
plot_05701,3.0,micmac,D,Élevé
plot_05702,3.0,micmac,D,Élevé
plot_05703,3.0,micmac,D,Élevé
plot_05704,3.0,micmac,D,Élevé
plot_05705,3.0,micmac,D,Moyen
plot_05706,3.0,micmac,M,Moyen
plot_05707,3.0,micmac,C,Moyen
plot_05708,3.0,micmac,M,Élevé
plot_05709,3.0,micmac,M,Élevé
plot_05710,3.0,micmac,C,Élevé
plot_05711,3.0,micmac,M,Élevé
plot_05712,3.0,micmac,C,Élevé
plot_05713,3.0,micmac,C,Élevé
plot_05714,3.0,micmac,C,Élevé
plot_05715,3.0,micmac,C,Élevé
plot_05716,3.0,micmac,C,Élevé
plot_05717,3.0,micmac,D,Élevé
plot_05718,3.0,micmac,C,Moyen
plot_05719,2.0,micmac,D,Faible
plot_05720,3.0,micmac,D,Élevé
plot_05721,3.0,micmac,C,Élevé
plot_05722,3.0,micmac,M,Élevé
plot_05723,3.0,micmac,C,Élevé
plot_05724,3.0,micmac,D,Moyen
plot_05725,3.0,micmac,M,Moyen
plot_05726,3.0,micmac,M,Moyen
plot_05727,2.0,micmac,D,Moyen
plot_05728,2.0,micmac,D,Moyen
plot_05729,3.0,micmac,D,Moyen
plot_05730,3.0,micmac,D,Élevé
plot_05731,3.0,micmac,D,Moyen
plot_05732,3.0,micmac,C,Élevé
plot_05733,3.0,micmac,C,Moyen
plot_05734,2.0,micmac,D,Moyen
plot_05735,3.0,micmac,D,Moyen
plot_05736,3.0,micmac,D,Élevé
plot_05737,3.0,micmac,C,Moyen
plot_05738,3.0,micmac,M,Moyen
plot_05739,3.0,micmac,C,Élevé
